med_code_id,term,snomed_ct_concept_id,observations
18231,Unknown,,
61390,Unknown,,
94220,Unknown,,
70824,Unknown,,
4218,Unknown,,
59823,Unknown,,
8550,Unknown,,
8600,Unknown,,
36147,Unknown,,
9618,Unknown,,
7830,Unknown,,
49214,Unknown,,
64918,Unknown,,
66775,Unknown,,
33395,Unknown,,
65253,Unknown,,
92703,Unknown,,
39433,Unknown,,
28059,Unknown,,
38343,Unknown,,
44627,Unknown,,
68611,Unknown,,
64116,Unknown,,
37919,Unknown,,
105953,Unknown,,
95378,Unknown,,
25366,Unknown,,
55463,Unknown,,
58692,Unknown,,
67797,Unknown,,
69392,Unknown,,
62124,Unknown,,
52190,Unknown,,
93716,Unknown,,
52736,Unknown,,
41691,Unknown,,
72713,Unknown,,
61677,Unknown,,
18658,Unknown,,
69132,Unknown,,
44931,Unknown,,
50199,Unknown,,
37540,Unknown,,
98626,Unknown,,
50904,Unknown,,
46409,Unknown,,
73538,Unknown,,
63915,Unknown,,
54278,Unknown,,
61289,Unknown,,
70747,Unknown,,
6701,Unknown,,
84368,Unknown,,
101662,Unknown,,
47366,Unknown,,
72803,Unknown,,
20159,Unknown,,
15507,Unknown,,
35053,Unknown,,
6471,Unknown,,
4137,Unknown,,
51551,Unknown,,
16213,Unknown,,
62584,Unknown,,
64680,Unknown,,
55946,Unknown,,
110433,Unknown,,
99511,Unknown,,
70026,Unknown,,
44529,Unknown,,
28727,Unknown,,
62909,Unknown,,
36200,Unknown,,
67396,Unknown,,
35364,Unknown,,
27391,Unknown,,
97672,Unknown,,
15103,Unknown,,
4403,Unknown,,
56345,Unknown,,
66083,Unknown,,
5842,Unknown,,
1952,Unknown,,
73213,Unknown,,
60134,Unknown,,
22146,Unknown,,
53528,Unknown,,
62828,Unknown,,
19945,Unknown,,
43930,Unknown,,
100296,Unknown,,
35999,Unknown,,
41144,Unknown,,
63896,Unknown,,
48828,Unknown,,
9505,Unknown,,
55096,Unknown,,
33843,Unknown,,
5198,Unknown,,
38918,Unknown,,
5199,Unknown,,
59375,Unknown,,
54120,Unknown,,
7654,Unknown,,
18676,Unknown,,
44615,Unknown,,
36401,Unknown,,
18616,Unknown,,
16760,Unknown,,
55090,Unknown,,
73616,Unknown,,
97832,Unknown,,
70736,Unknown,,
60335,Unknown,,
65490,Unknown,,
21590,Unknown,,
34145,Unknown,,
49145,Unknown,,
104480,Unknown,,
45824,Unknown,,
22524,Unknown,,
16500,Unknown,,
13569,Unknown,,
6170,Unknown,,
54679,Unknown,,
3197,Unknown,,
6985,Unknown,,
22267,Unknown,,
3152,Unknown,,
